id,price,location,type
1119106,335000.0,mosta,penthouse
1119107,154000.0,mosta,penthouse
1119108,275000.0,mosta,penthouse
1119109,290000.0,mosta,maisonette
1119110,675000.0,mosta,house
1119111,485000.0,mosta,house
1119112,260000.0,mosta,penthouse
1119113,475000.0,mosta,house
1119114,485000.0,mosta,house
1119115,150000.0,mosta,apartment
1119116,189000.0,mosta,apartment
1119117,249000.0,mosta,penthouse
1119118,260000.0,mosta,penthouse
1119120,330000.0,mosta,house
1119121,330000.0,mosta,house
1119122,220000.0,mosta,penthouse
1119123,131000.0,mosta,apartment
1119124,330000.0,mosta,house
1119125,128000.0,msida,apartment
1119126,139000.0,msida,apartment
1119128,115000.0,msida,apartment
1119129,115000.0,msida,apartment
1119130,190000.0,msida,apartment
1119131,117000.0,msida,apartment
1119132,125000.0,msida,apartment
1119133,465000.0,msida,house
1119134,139000.0,msida,apartment
1119135,169000.0,msida,apartment
1119136,190000.0,msida,apartment
1119137,155000.0,msida,apartment
1119138,225000.0,naxxar,maisonette
1119139,373000.0,naxxar,house
1119140,495000.0,naxxar,house
1119141,370000.0,naxxar,house
1119143,372000.0,naxxar,house
1119144,245000.0,naxxar,penthouse
1119145,495000.0,naxxar,house
1119146,135000.0,naxxar,apartment
1119147,107000.0,naxxar,penthouse
1119148,700000.0,naxxar,villa
1119149,700000.0,naxxar,villa
1119150,370000.0,naxxar,house
1119152,112000.0,naxxar,apartment
1119153,200000.0,naxxar,house
1119154,125500.0,attard,apartment
1119162,338000.0,pietà,house
1119163,136000.0,pietà,apartment
1119168,85000.0,qawra,apartment
1119169,189000.0,qawra,apartment
1119170,135000.0,qawra,apartment
1119171,480000.0,qawra,penthouse
1119172,140000.0,qawra,apartment
1119173,135000.0,qawra,apartment
1119174,135000.0,qawra,apartment
1119175,117000.0,qawra,apartment
1119176,350000.0,qawra,penthouse
1119177,265000.0,qawra,apartment
1119178,130000.0,qawra,apartment
1119179,120000.0,qawra,apartment
1119180,82000.0,qawra,penthouse
1119181,180000.0,qawra,apartment
1119182,75000.0,qawra,apartment
1119183,400000.0,qawra,house
1119184,108000.0,qawra,apartment
1119185,107500.0,qawra,apartment
1119186,189000.0,qawra,apartment
1119187,106000.0,qawra,flat
1119188,91000.0,qawra,apartment
1119189,189000.0,qawra,apartment
1119190,260000.0,qormi,penthouse
1119191,260000.0,qormi,penthouse
1119192,122000.0,qormi,apartment
1119193,352000.0,qormi,house
1119194,135000.0,qormi,apartment
1119195,370000.0,qormi,house
1119204,125000.0,st julians,apartment
1119211,145000.0,isla,apartment
1119212,124000.0,isla,house
1119213,203000.0,isla,house
1119214,370000.0,isla,house
1119221,255000.0,sliema,apartment
1119222,350000.0,sliema,apartment
1119224,370000.0,sliema,house
1119225,369000.0,sliema,apartment
1119227,268000.0,sliema,house
1119228,189000.0,sliema,apartment
1119229,245000.0,sliema,apartment
1119230,245000.0,sliema,apartment
1119231,350000.0,sliema,apartment
1119232,425000.0,sliema,house
1119233,265000.0,sliema,maisonette
1119234,799000.0,sliema,penthouse
1119235,189000.0,sliema,apartment
1119236,395000.0,sliema,apartment
1119237,255000.0,sliema,apartment
1119238,249000.0,sliema,apartment
1119239,515000.0,sliema,apartment
1119240,189000.0,sliema,apartment
1119241,395000.0,sliema,apartment
1119242,415000.0,sliema,penthouse
1119243,303000.0,sliema,apartment
1119244,645000.0,sliema,apartment
1119245,265000.0,sliema,apartment
1119246,405000.0,sliema,apartment
1119247,595000.0,sliema,penthouse
1119248,189000.0,sliema,apartment
1119249,260000.0,sliema,penthouse
1119250,1500000.0,sliema,penthouse
1119251,350000.0,sliema,apartment
1119252,189000.0,sliema,apartment
1119253,400000.0,sliema,apartment
1119254,295000.0,sliema,apartment
1119255,249000.0,sliema,apartment
1119258,225000.0,st julians,maisonette
1119259,215000.0,st julians,apartment
1119260,521000.0,st julians,apartment
1119261,425000.0,st julians,apartment
1119262,160000.0,st julians,apartment
1119263,260000.0,st julians,penthouse
1119264,275000.0,st julians,apartment
1119265,385000.0,st julians,apartment
1119266,205000.0,st julians,maisonette
1119267,189000.0,st julians,apartment
1119268,340000.0,st julians,penthouse
1119269,318000.0,st julians,house
1119270,180000.0,st julians,apartment
1119271,265000.0,st julians,apartment
1119275,1500000.0,st paul's bay,apartment
1119276,2350000.0,st paul's bay,apartment
1119277,90000.0,st paul's bay,apartment
1119278,260000.0,st paul's bay,penthouse
1119279,260000.0,st paul's bay,penthouse
1119280,174000.0,st paul's bay,apartment
1119281,165000.0,st paul's bay,apartment
1119282,108000.0,st paul's bay,maisonette
1119283,130000.0,st venera,apartment
1119284,190000.0,st venera,penthouse
1119285,92000.0,st venera,apartment
1119286,189000.0,st venera,apartment
1119287,225000.0,st venera,maisonette
1119289,145000.0,swatar,maisonette
1119290,189000.0,swatar,apartment
1119307,1400000.0,ibraġ,villa
1119308,295000.0,ibraġ,maisonette
1119309,300000.0,ibraġ,maisonette
1119310,265000.0,ibraġ,apartment
1119311,1400000.0,ibraġ,villa
1119312,225000.0,ibraġ,maisonette
1119313,280000.0,ibraġ,apartment
1119314,190000.0,ibraġ,apartment
1119315,189000.0,ibraġ,apartment
1119316,580000.0,ibraġ,penthouse
1119317,260000.0,ibraġ,penthouse
1119318,775000.0,ibraġ,villa
1119326,225000.0,valletta,maisonette
1119328,815000.0,valletta,maisonette
1119333,155000.0,birgu,house
1119334,1280000.0,birgu,house
1119335,330000.0,birgu,penthouse
1119336,130000.0,xemxija,maisonette
1119337,189000.0,xemxija,apartment
1119340,195000.0,żabbar,maisonette
1119341,370000.0,żabbar,house
1119342,110000.0,żabbar,apartment
1119343,82500.0,żabbar,apartment
1119344,189000.0,żabbar,apartment
1119345,157800.0,żabbar,maisonette
1119346,190000.0,żabbar,house
1119347,189000.0,żabbar,apartment
1118804,298000.0,birkirkara,house
1118805,240000.0,birkirkara,house
1118806,95000.0,gozo,penthouse
1118808,320000.0,lija,house
1118812,165000.0,mosta,maisonette
1118813,275000.0,mosta,penthouse
1118814,275000.0,mosta,penthouse
1118815,275000.0,mosta,penthouse
1118816,189000.0,mosta,apartment
1118817,246000.0,mosta,house
1118819,97500.0,qawra,apartment
1118821,370000.0,sliema,house
1118822,340000.0,sliema,house
1118823,186000.0,st paul's bay,penthouse
1118824,190000.0,st venera,penthouse
1118825,189000.0,st venera,apartment
1118827,265000.0,ibraġ,apartment
1118768,105000.0,gozo,apartment
1118769,149000.0,gozo,apartment
1118770,72000.0,gozo,apartment
1118771,400000.0,gozo,house
1118772,195000.0,gozo,house
1118773,233000.0,gozo,house
1118774,155000.0,gżira,apartment
1118775,120000.0,msida,apartment
1118776,135000.0,naxxar,apartment
1118777,245000.0,pietà,penthouse
1118780,695000.0,st julians,apartment
1118781,95000.0,st venera,maisonette
1118743,315000.0,żabbar,house
1118745,120000.0,msida,apartment
1118746,245000.0,pietà,penthouse
1118748,225000.0,sliema,maisonette
1118749,650000.0,sliema,apartment
1118750,325000.0,st julians,apartment
1118674,775000.0,birgu,villa
1118677,165000.0,gozo,penthouse
1118678,260000.0,gozo,house
1118679,178000.0,gozo,apartment
1118680,155000.0,gżira,apartment
1118681,320000.0,lija,house
1118682,145000.0,mellieħa,apartment
1118683,295000.0,mosta,flat
1118684,225000.0,mosta,maisonette
1118685,120000.0,msida,apartment
1118686,105000.0,msida,apartment
1118687,126000.0,msida,apartment
1118688,165000.0,msida,maisonette
1118689,260000.0,msida,penthouse
1118690,135000.0,naxxar,apartment
1118691,245000.0,pietà,penthouse
1118692,110000.0,xemxija,penthouse
1118694,235000.0,sliema,apartment
1118695,550000.0,sliema,apartment
1118696,189000.0,sliema,apartment
1118697,545000.0,sliema,apartment
1118698,795000.0,sliema,house
1118699,350000.0,st julians,maisonette
1118700,220000.0,st julians,apartment
1118701,695000.0,st julians,apartment
1118702,385000.0,st julians,house
1118703,95000.0,st venera,maisonette
1118704,660000.0,valletta,house
1118706,189000.0,valletta,maisonette
1118707,189000.0,xemxija,apartment
1118621,315000.0,żabbar,house
1118624,475000.0,mellieħa,house
1118626,120000.0,msida,apartment
1118627,245000.0,pietà,penthouse
1118628,106000.0,qawra,flat
1118629,695000.0,sliema,apartment
1118630,225000.0,sliema,maisonette
1118631,260000.0,sliema,penthouse
1118632,370000.0,sliema,house
1118604,370000.0,gozo,house
1118606,245000.0,pietà,penthouse
1118607,189000.0,sliema,apartment
1227409,260000.0,birkirkara,penthouse
1227411,220000.0,gozo,house
1227412,230000.0,gżira,apartment
1227415,348000.0,qawra,penthouse
1227416,400000.0,sliema,apartment
1227400,292000.0,attard,apartment
1227401,169000.0,qormi,penthouse
1227387,186500.0,gozo,house
1227388,400000.0,sliema,apartment
1124646,193000.0,attard,maisonette
1124647,370000.0,birkirkara,house
1124649,370000.0,gozo,house
1124651,215000.0,msida,house
1124654,326000.0,sliema,penthouse
1123753,340000.0,attard,maisonette
1123754,193000.0,attard,maisonette
1123755,175000.0,attard,apartment
1123756,475000.0,attard,villa
1123757,835000.0,attard,flat
1123758,570000.0,attard,house
1123759,360000.0,attard,house
1123760,169000.0,attard,apartment
1123761,260000.0,attard,penthouse
1123763,350000.0,attard,maisonette
1123764,245000.0,attard,apartment
1123765,167000.0,attard,apartment
1123766,189000.0,attard,apartment
1123771,139000.0,baħar iċ-ċagħaq,apartment
1123772,225000.0,baħar iċ-ċagħaq,maisonette
1123773,382000.0,baħar iċ-ċagħaq,maisonette
1123774,260000.0,baħar iċ-ċagħaq,penthouse
1123775,475000.0,baħar iċ-ċagħaq,house
1123776,190000.0,baħrija,apartment
1123777,215000.0,baħrija,apartment
1123805,1375000.0,birgu,flat
1123806,160000.0,birkirkara,apartment
1123807,128000.0,birkirkara,apartment
1123809,189000.0,birkirkara,apartment
1123810,500000.0,birkirkara,apartment
1123811,370000.0,birkirkara,house
1123812,370000.0,birkirkara,house
1123813,350000.0,birkirkara,house
1123814,93000.0,birkirkara,penthouse
1123815,165000.0,birkirkara,penthouse
1123816,480000.0,birkirkara,villa
1123817,110000.0,birkirkara,apartment
1123818,130000.0,birkirkara,penthouse
1123819,180000.0,birkirkara,penthouse
1123820,330000.0,birkirkara,house
1123821,169500.0,birżebbuġa,apartment
1123822,93500.0,birżebbuġa,apartment
1123823,145000.0,birżebbuġa,penthouse
1123824,210000.0,birżebbuġa,house
1123826,260000.0,buġibba,penthouse
1123827,280000.0,buġibba,apartment
1123828,189000.0,buġibba,apartment
1123829,185000.0,buġibba,apartment
1123830,85000.0,buġibba,apartment
1123831,189000.0,buġibba,apartment
1123834,105000.0,buġibba,apartment
1123835,115000.0,buġibba,apartment
1123836,119000.0,buġibba,apartment
1123837,80000.0,buġibba,apartment
1123838,362000.0,buġibba,house
1123841,315000.0,żabbar,house
1123878,189000.0,gozo,apartment
1123879,70000.0,gozo,apartment
1123880,290000.0,gozo,house
1123881,115000.0,gozo,apartment
1123882,112000.0,gozo,flat
1123883,65000.0,gozo,apartment
1123885,189000.0,gozo,apartment
1123886,370000.0,gozo,house
1123887,365000.0,gozo,house
1123888,130000.0,gozo,maisonette
1123889,150000.0,gozo,apartment
1123890,200000.0,gozo,apartment
1123891,125000.0,gozo,maisonette
1123894,189000.0,gozo,apartment
1123895,299000.0,gozo,house
1123896,350000.0,gozo,house
1123897,189000.0,gozo,apartment
1123898,145000.0,gozo,penthouse
1123899,160000.0,gozo,house
1123900,150000.0,gozo,house
1123901,85000.0,gozo,apartment
1123902,210000.0,gozo,house
1123903,189000.0,gozo,apartment
1123904,295000.0,pietà,flat
1123905,140000.0,pietà,apartment
1123906,189000.0,pietà,apartment
1123913,625000.0,gżira,apartment
1123915,225000.0,gżira,apartment
1123916,150000.0,gżira,apartment
1123917,215000.0,gżira,apartment
1123918,242000.0,gżira,flat
1123919,184500.0,gżira,apartment
1123920,189000.0,gżira,apartment
1123921,188000.0,gżira,apartment
1123922,239000.0,gżira,apartment
1123923,125000.0,gżira,apartment
1123924,165000.0,gżira,apartment
1123925,237000.0,gżira,apartment
1123926,165000.0,gżira,apartment
1123927,115000.0,gżira,apartment
1123928,189000.0,gżira,apartment
1123929,155000.0,gżira,apartment
1123930,189000.0,gżira,apartment
1123944,225000.0,lija,maisonette
1123946,370000.0,lija,house
1123947,370000.0,lija,house
1123948,179000.0,lija,maisonette
1123949,520000.0,lija,house
1123950,177000.0,lija,apartment
1123964,750000.0,mellieħa,apartment
1123999,873000.0,mellieħa,flat
1124000,640000.0,mellieħa,villa
1124001,50000.0,mellieħa,house
1124002,167500.0,mellieħa,apartment
1124003,190000.0,mellieħa,house
1124004,475000.0,mellieħa,house
1124005,160000.0,mellieħa,penthouse
1124006,295000.0,mellieħa,flat
1124007,295000.0,mellieħa,penthouse
1124008,170000.0,mellieħa,apartment
1124009,175000.0,mellieħa,apartment
1124010,225000.0,mellieħa,maisonette
1124012,370000.0,mellieħa,house
1124013,125000.0,mellieħa,apartment
1124014,149000.0,mellieħa,penthouse
1124015,290000.0,mellieħa,house
1124021,225000.0,mosta,maisonette
1124022,189000.0,mosta,apartment
1124023,225000.0,mosta,maisonette
1124024,183000.0,mosta,apartment
1124025,355000.0,mosta,house
1124027,225000.0,mosta,maisonette
1124028,175000.0,mosta,maisonette
1124029,225000.0,mosta,maisonette
1124030,275000.0,mosta,penthouse
1124032,189000.0,mosta,apartment
1124033,219000.0,mosta,maisonette
1124036,388000.0,mosta,house
1124037,250000.0,mosta,house
1124038,485000.0,mosta,house
1124040,225000.0,mosta,maisonette
1124041,132000.0,mosta,apartment
1124042,286000.0,mosta,maisonette
1124043,137000.0,mosta,apartment
1124044,370000.0,mosta,house
1124045,136000.0,mosta,apartment
1124047,370000.0,mosta,house
1124049,258500.0,mosta,maisonette
1124050,185600.0,mosta,maisonette
1124051,133000.0,mosta,apartment
1124052,185000.0,mosta,penthouse
1124053,630000.0,mosta,flat
1124054,552000.0,mosta,villa
1124055,640000.0,mosta,apartment
1124057,133000.0,mosta,apartment
1124058,265000.0,mosta,house
1124059,260000.0,mosta,penthouse
1124060,185000.0,mosta,apartment
1124061,139000.0,mosta,penthouse
1124062,322000.0,mosta,house
1124063,378000.0,mosta,house
1124064,246900.0,mosta,house
1124070,189000.0,msida,apartment
1124071,175000.0,msida,apartment
1124073,115000.0,msida,maisonette
1124074,350000.0,msida,penthouse
1124075,260000.0,msida,penthouse
1124076,260000.0,msida,penthouse
1124077,150000.0,msida,apartment
1124078,225000.0,msida,maisonette
1124079,103000.0,msida,apartment
1124080,117000.0,msida,apartment
1124081,189000.0,msida,apartment
1124082,155000.0,msida,apartment
1124083,189000.0,msida,apartment
1124085,495000.0,naxxar,house
1124086,285000.0,naxxar,house
1124087,600000.0,naxxar,house
1124088,330000.0,naxxar,house
1124089,303000.0,naxxar,maisonette
1124090,500000.0,naxxar,house
1124091,135000.0,naxxar,apartment
1124092,189000.0,naxxar,apartment
1124093,130000.0,naxxar,apartment
1124095,379000.0,naxxar,house
1124098,145000.0,naxxar,apartment
1124107,136000.0,pietà,apartment
1124108,148000.0,pietà,house
1124110,360000.0,st julians,apartment
1124119,295000.0,xemxija,flat
1124120,318000.0,qawra,penthouse
1124121,1170000.0,qawra,villa
1124122,350000.0,qawra,penthouse
1124123,225000.0,qawra,maisonette
1124124,140000.0,qawra,apartment
1124125,189000.0,qawra,apartment
1124126,126000.0,qawra,maisonette
1124127,185000.0,qawra,penthouse
1124128,107500.0,qawra,penthouse
1124129,99000.0,qawra,apartment
1124130,189000.0,qawra,apartment
1124131,189000.0,qawra,apartment
1124132,189000.0,qawra,apartment
1124133,120000.0,qawra,apartment
1124134,100000.0,qawra,apartment
1124136,189000.0,qormi,apartment
1124137,149000.0,qormi,maisonette
1124138,225000.0,qormi,maisonette
1124139,122000.0,qormi,apartment
1124140,135674.0,qormi,penthouse
1124141,270000.0,qormi,house
1124142,875000.0,qormi,house
1124144,219000.0,qormi,maisonette
1124178,325000.0,isla,house
1124179,350000.0,isla,apartment
1124180,128500.0,isla,house
1124182,155000.0,isla,house
1124190,189000.0,sliema,apartment
1124191,515000.0,sliema,apartment
1124192,370000.0,sliema,house
1124193,515000.0,sliema,apartment
1124196,189000.0,sliema,apartment
1124197,370000.0,sliema,house
1124198,415000.0,sliema,penthouse
1124199,699000.0,sliema,house
1124200,279000.0,sliema,house
1124201,1400000.0,sliema,house
1124202,370000.0,sliema,house
1124203,300000.0,sliema,house
1124204,300000.0,sliema,house
1124205,279000.0,sliema,penthouse
1124206,265000.0,sliema,maisonette
1124207,189000.0,sliema,apartment
1124208,405000.0,sliema,apartment
1124209,255000.0,sliema,apartment
1124210,645000.0,sliema,apartment
1124211,326000.0,sliema,penthouse
1124212,285000.0,sliema,apartment
1124213,189000.0,sliema,apartment
1124214,340000.0,sliema,house
1124215,695000.0,sliema,apartment
1124216,530000.0,sliema,apartment
1124217,365000.0,sliema,maisonette
1124218,270000.0,sliema,apartment
1124219,180000.0,sliema,apartment
1124221,325000.0,sliema,house
1124222,650000.0,sliema,apartment
1124223,742000.0,sliema,apartment
1124224,1260000.0,sliema,apartment
1124225,268000.0,sliema,house
1124226,189000.0,sliema,apartment
1124227,485000.0,sliema,apartment
1124228,265000.0,sliema,apartment
1124229,380000.0,sliema,apartment
1124230,326000.0,sliema,penthouse
1124231,189000.0,sliema,apartment
1124232,370000.0,sliema,house
1124234,325000.0,st julians,apartment
1124235,189000.0,st julians,apartment
1124236,260000.0,st julians,maisonette
1124237,699000.0,st julians,villa
1124238,215000.0,st julians,apartment
1124239,400000.0,st julians,apartment
1124240,260000.0,st julians,penthouse
1124241,230000.0,st julians,apartment
1124242,260000.0,st julians,penthouse
1124243,400000.0,st julians,penthouse
1124244,160000.0,st julians,apartment
1124245,239000.0,st julians,apartment
1124246,230000.0,st julians,apartment
1124248,215000.0,st julians,apartment
1124249,189000.0,st julians,apartment
1124250,165000.0,st julians,apartment
1124251,480000.0,st julians,apartment
1124252,388000.0,st julians,villa
1124253,189000.0,st julians,apartment
1124254,337000.0,st julians,penthouse
1124255,385000.0,st julians,house
1124256,385000.0,st julians,house
1124257,189000.0,st julians,apartment
1124258,265000.0,st julians,apartment
1124259,160000.0,st julians,apartment
1124260,318000.0,st paul's bay,penthouse
1124262,138000.0,st paul's bay,apartment
1124263,240000.0,st paul's bay,apartment
1124264,156000.0,st paul's bay,apartment
1124265,90000.0,st paul's bay,apartment
1124266,128000.0,st paul's bay,penthouse
1124267,149000.0,st paul's bay,apartment
1124268,189000.0,st paul's bay,apartment
1124269,165000.0,st paul's bay,apartment
1124270,72000.0,st paul's bay,flat
1124272,349500.0,st paul's bay,apartment
1124273,115000.0,st paul's bay,apartment
1124274,585000.0,st paul's bay,apartment
1124275,109000.0,st paul's bay,apartment
1124276,75000.0,st paul's bay,apartment
1124277,260000.0,st venera,penthouse
1124278,92000.0,st venera,apartment
1124279,189000.0,st venera,apartment
1124280,181000.0,st venera,maisonette
1124281,145000.0,st venera,apartment
1124282,130000.0,st venera,apartment
1124283,130000.0,st venera,apartment
1124284,215000.0,st venera,penthouse
1124285,135000.0,st venera,maisonette
1124286,108000.0,st venera,flat
1124287,110000.0,st venera,apartment
1124288,130000.0,st venera,apartment
1124291,225000.0,st venera,maisonette
1124292,180000.0,st venera,maisonette
1124293,115000.0,st venera,apartment
1124294,110000.0,st venera,apartment
1124296,260000.0,st venera,penthouse
1124298,260000.0,swatar,penthouse
1124299,152000.0,swatar,maisonette
1124300,370000.0,swatar,house
1124301,370000.0,swatar,house
1124302,278000.0,swatar,maisonette
1124303,370000.0,swatar,house
1124332,295000.0,ibraġ,maisonette
1124333,250000.0,ibraġ,apartment
1124334,370000.0,ibraġ,house
1124335,385000.0,ibraġ,penthouse
1124336,225000.0,ibraġ,maisonette
1124337,205000.0,ibraġ,apartment
1124338,225000.0,ibraġ,maisonette
1124340,270000.0,ibraġ,apartment
1124341,580000.0,ibraġ,penthouse
1124342,260000.0,ibraġ,apartment
1124343,225000.0,ibraġ,maisonette
1124344,189000.0,ibraġ,apartment
1124359,660000.0,valletta,house
1124360,430000.0,valletta,apartment
1124363,180000.0,valletta,apartment
1124364,189000.0,valletta,apartment
1124365,189000.0,valletta,maisonette
1124367,238000.0,valletta,apartment
1124370,1665000.0,birgu,house
1124372,359000.0,xemxija,apartment
1124373,189000.0,xemxija,apartment
1124375,450000.0,xemxija,apartment
1124376,81800.0,xemxija,apartment
1124377,185000.0,xemxija,apartment
1124380,195000.0,żabbar,maisonette
1124381,225000.0,żabbar,maisonette
1124382,95000.0,żabbar,apartment
1124383,220000.0,żabbar,house
1124384,195000.0,żabbar,house
1124385,133500.0,żabbar,maisonette
1124386,266500.0,żabbar,house
1124387,135000.0,żabbar,apartment
1124388,110000.0,żabbar,apartment
1124389,82500.0,żabbar,apartment
1124390,129000.0,żabbar,maisonette
1124391,150000.0,żabbar,penthouse
1124392,370000.0,żabbar,house
1124393,98000.0,żabbar,apartment
1124394,138000.0,żabbar,penthouse
1123671,370000.0,birkirkara,house
1123672,125000.0,gozo,maisonette
1123674,50000.0,mellieħa,house
1123676,370000.0,mosta,house
1123677,225000.0,birkirkara,maisonette
1123683,170000.0,st julians,apartment
1123684,260000.0,st venera,penthouse
1123685,189000.0,st venera,apartment
1123686,225000.0,st venera,maisonette
1123687,260000.0,st venera,penthouse
1123689,385000.0,ibraġ,penthouse
1123691,225000.0,żabbar,maisonette
1123626,370000.0,birkirkara,house
1123627,115000.0,gozo,apartment
1123628,125000.0,gozo,maisonette
1123629,189000.0,gozo,apartment
1123631,165000.0,mosta,maisonette
1123632,135000.0,naxxar,apartment
1123633,340000.0,naxxar,house
1123636,279000.0,sliema,house
1123637,895000.0,sliema,apartment
1123638,990000.0,st julians,apartment
1123639,95000.0,st venera,maisonette
1123599,370000.0,birkirkara,house
1123601,315000.0,żabbar,house
1123602,225000.0,gżira,apartment
1123605,165000.0,mosta,maisonette
1123606,189000.0,sliema,apartment
1123511,189000.0,attard,apartment
1123513,385000.0,st julians,apartment
1123516,775000.0,birgu,villa
1123518,850000.0,gozo,apartment
1123519,69000.0,gozo,apartment
1123521,225000.0,gżira,apartment
1123522,155000.0,gżira,apartment
1123524,650000.0,mellieħa,villa
1123528,155000.0,mellieħa,apartment
1123530,370000.0,mosta,house
1123531,135000.0,mosta,apartment
1123532,165000.0,mosta,maisonette
1123533,295000.0,mosta,flat
1123534,295000.0,msida,flat
1123535,135000.0,naxxar,apartment
1123536,120000.0,xemxija,apartment
1123537,99000.0,qormi,apartment
1123538,279000.0,sliema,house
1123539,370000.0,sliema,house
1123540,795000.0,sliema,house
1123541,370000.0,st julians,house
1123542,220000.0,st julians,apartment
1123543,260000.0,st julians,penthouse
1123544,158000.0,st paul's bay,apartment
1123545,168000.0,st paul's bay,apartment
1123546,95000.0,st venera,maisonette
1123547,110000.0,st venera,apartment
1123549,225000.0,ibraġ,maisonette
1123551,660000.0,valletta,house
1123553,189000.0,valletta,maisonette
1123554,260000.0,xemxija,penthouse
1123556,99000.0,żabbar,flat
1123477,315000.0,żabbar,house
1123480,165000.0,mosta,maisonette
1123481,189000.0,sliema,apartment
1094473,532800.0,attard,villa
1094477,130000.0,birkirkara,apartment
1094478,100000.0,birkirkara,apartment
1094479,325000.0,birkirkara,house
1094480,108000.0,birkirkara,penthouse
1094481,165000.0,gozo,penthouse
1094482,260000.0,gozo,house
1094484,199000.0,lija,maisonette
1094487,163000.0,mosta,maisonette
1094488,99000.0,msida,apartment
1094489,189000.0,msida,apartment
1094490,129000.0,naxxar,apartment
1094491,260000.0,xemxija,penthouse
1094492,175000.0,qawra,penthouse
1094493,189000.0,qawra,apartment
1094496,365000.0,isla,apartment
1094497,730000.0,sliema,flat
1094498,333000.0,sliema,apartment
1094499,260000.0,st julians,penthouse
1094500,95000.0,st venera,maisonette
1094502,189000.0,msida,apartment
1094503,660000.0,valletta,house
1094504,200000.0,valletta,maisonette
1094506,110000.0,xemxija,apartment
1094422,199000.0,lija,maisonette
1094424,163000.0,mosta,maisonette
1094425,260000.0,xemxija,penthouse
1094428,189000.0,st julians,apartment
1094430,110000.0,xemxija,apartment
1094382,100000.0,birkirkara,apartment
1094383,170000.0,gozo,apartment
1094384,105000.0,gozo,apartment
1094385,220000.0,gozo,penthouse
1094388,199000.0,lija,maisonette
1094389,163000.0,mosta,maisonette
1094390,389000.0,sliema,apartment
1093549,775000.0,attard,villa
1093550,152000.0,attard,apartment
1093551,225000.0,attard,maisonette
1093552,260000.0,attard,penthouse
1093554,154000.0,attard,apartment
1093555,170000.0,attard,maisonette
1093556,260000.0,attard,penthouse
1093557,185000.0,attard,penthouse
1093559,245000.0,attard,maisonette
1093560,370000.0,attard,house
1093561,135700.0,attard,maisonette
1093562,235000.0,attard,penthouse
1093563,240000.0,attard,penthouse
1093564,385000.0,attard,villa
1093565,128150.0,attard,maisonette
1093566,532800.0,attard,villa
1093567,325000.0,attard,house
1093568,370000.0,attard,house
1093569,139000.0,attard,apartment
1093571,185000.0,baħar iċ-ċagħaq,apartment
1093572,285000.0,baħar iċ-ċagħaq,apartment
1093574,185000.0,baħar iċ-ċagħaq,apartment
1093575,260000.0,baħar iċ-ċagħaq,penthouse
1093576,225000.0,baħar iċ-ċagħaq,maisonette
1093578,125000.0,baħrija,apartment
1093579,120800.0,baħrija,apartment
1093588,575000.0,birgu,villa
1093589,775000.0,birgu,villa
1093590,269000.0,birkirkara,maisonette
1093592,155000.0,birkirkara,penthouse
1093593,130000.0,birkirkara,apartment
1093594,234000.0,birkirkara,maisonette
1093595,118000.0,birkirkara,apartment
1093596,189000.0,birkirkara,apartment
1093601,158000.0,birkirkara,maisonette
1093602,100000.0,birkirkara,apartment
1093603,119000.0,birkirkara,house
1093604,100000.0,birkirkara,apartment
1093605,250000.0,birkirkara,house
1093606,170000.0,birkirkara,maisonette
1093607,100000.0,birkirkara,apartment
1093608,189000.0,birkirkara,apartment
1093609,162000.0,birkirkara,apartment
1093610,260000.0,birkirkara,house
1093611,65000.0,birkirkara,apartment
1093612,93000.0,birkirkara,penthouse
1093613,127000.0,birkirkara,penthouse
1093614,140000.0,birkirkara,apartment
1093615,145000.0,birkirkara,maisonette
1093616,129000.0,birkirkara,maisonette
1093617,286000.0,birkirkara,house
1093618,100000.0,birkirkara,apartment
1093619,140000.0,birkirkara,house
1093620,112000.0,birkirkara,apartment
1093621,79500.0,birkirkara,apartment
1093622,425200.0,birkirkara,house
1093623,108000.0,birkirkara,penthouse
1093624,105000.0,birżebbuġa,apartment
1093625,225000.0,birżebbuġa,maisonette
1093626,210000.0,birżebbuġa,house
1093627,105000.0,birżebbuġa,apartment
1093630,235000.0,buġibba,penthouse
1093631,95000.0,buġibba,maisonette
1093632,189000.0,buġibba,apartment
1093633,80000.0,buġibba,apartment
1093635,189000.0,buġibba,apartment
1093636,335000.0,buġibba,flat
1093669,185000.0,gozo,house
1093670,130000.0,gozo,apartment
1093671,420000.0,gozo,villa
1093672,1450000.0,gozo,house
1093673,270000.0,gozo,house
1093674,225000.0,gozo,maisonette
1093675,183000.0,gozo,penthouse
1093676,245000.0,gozo,house
1093677,70000.0,gozo,apartment
1093678,175000.0,gozo,penthouse
1093680,450000.0,gozo,house
1093681,110000.0,gozo,apartment
1093682,435000.0,gozo,house
1093683,90000.0,gozo,apartment
1093685,133000.0,gozo,penthouse
1093686,145000.0,gozo,apartment
1093688,132000.0,gozo,apartment
1093689,70000.0,gozo,flat
1093690,225000.0,gozo,maisonette
1093691,169000.0,gozo,flat
1093692,250000.0,gozo,maisonette
1093693,370000.0,gozo,house
1093694,280000.0,gozo,house
1093695,132000.0,gozo,apartment
1093696,275000.0,gozo,house
1093697,132000.0,gozo,penthouse
1093698,189000.0,gozo,apartment
1093699,165000.0,gozo,house
1093700,189000.0,gozo,apartment
1093701,189000.0,gozo,apartment
